trip_id	route_id	type	startTime	Capacity	shape_id
5148548	1094	0	102200	119	90507
5148649	1094	0	101300	119	90507
5148547	1094	0	101200	119	90507
5148546	1094	0	100200	119	90507
5148545	1094	0	95200	119	90507
5148544	1094	0	94300	119	90507
5148543	1094	0	93400	119	90507
5148542	1094	0	92500	119	90507
5148541	1094	0	91600	119	90507
5148540	1094	0	90700	119	90507
5148539	1094	0	85800	119	90507
5148538	1094	0	84900	119	90507
5148537	1094	0	84000	119	90507
5148536	1094	0	83100	119	90507
5148637	1094	0	255700	119	90509
5148636	1094	0	253700	119	90509
5148635	1094	0	251700	119	90509
5148633	1094	0	194000	119	90509
5148634	1094	0	190900	119	90509
5148629	1094	0	104900	119	90509
5148628	1094	0	102900	119	90509
5148627	1094	0	95900	119	90509
5148631	1094	0	33700	119	90509
5148612	1094	0	214000	119	90507
5148611	1094	0	212300	119	90507
5148610	1094	0	210600	119	90507
5148609	1094	0	205000	119	90507
5148608	1094	0	203500	119	90507
5148607	1094	0	202000	119	90507
5148606	1094	0	200500	119	90507
5148605	1094	0	195000	119	90507
5148604	1094	0	193600	119	90507
5148603	1094	0	192400	119	90507
5148602	1094	0	191200	119	90507
5148601	1094	0	190200	119	90507
5148600	1094	0	185200	119	90507
5148647	1094	0	184300	119	90507
5148599	1094	0	183400	119	90507
5148574	1094	0	144200	119	90507
5148573	1094	0	143200	119	90507
5148572	1094	0	142200	119	90507
5148571	1094	0	141200	119	90507
5148570	1094	0	140200	119	90507
5148569	1094	0	135200	119	90507
5148568	1094	0	134200	119	90507
5148567	1094	0	133200	119	90507
5148566	1094	0	132200	119	90507
5148565	1094	0	131200	119	90507
5148564	1094	0	130200	119	90507
5148563	1094	0	125200	119	90507
5148562	1094	0	124200	119	90507
5148561	1094	0	123200	119	90507
5148560	1094	0	122200	119	90507
5148559	1094	0	121200	119	90507
5148558	1094	0	120200	119	90507
5148557	1094	0	115200	119	90507
5148556	1094	0	114200	119	90507
5148555	1094	0	113200	119	90507
5148554	1094	0	112200	119	90507
5148553	1094	0	111200	119	90507
5148552	1094	0	110200	119	90507
5148551	1094	0	105200	119	90507
5148550	1094	0	104200	119	90507
5148535	1094	0	82200	119	90507
5148534	1094	0	81300	119	90507
5148533	1094	0	80400	119	90507
5148532	1094	0	75500	119	90507
5148531	1094	0	74600	119	90507
5148530	1094	0	73700	119	90507
5148529	1094	0	72800	119	90507
5148528	1094	0	71800	119	90507
5148527	1094	0	70800	119	90507
5148526	1094	0	65800	119	90507
5148525	1094	0	64700	119	90507
5148524	1094	0	63400	119	90507
5148523	1094	0	61900	119	90507
5148522	1094	0	60400	119	90507
5148521	1094	0	54700	119	90507
5148520	1094	0	52900	119	90507
5148519	1094	0	50900	119	90507
5148622	1094	0	245500	119	90507
5148621	1094	0	243500	119	90507
5148620	1094	0	241500	119	90507
5148619	1094	0	235500	119	90507
5148618	1094	0	233500	119	90507
5148617	1094	0	231500	119	90507
5148616	1094	0	225500	119	90507
5148615	1094	0	223500	119	90507
5148614	1094	0	221500	119	90507
5148613	1094	0	215700	119	90507
5148598	1094	0	182500	119	90507
5148597	1094	0	181600	119	90507
5148596	1094	0	180700	119	90507
5148595	1094	0	175800	119	90507
5148594	1094	0	174900	119	90507
5148593	1094	0	174000	119	90507
5148592	1094	0	173100	119	90507
5148591	1094	0	172200	119	90507
5148590	1094	0	171300	119	90507
5148589	1094	0	170400	119	90507
5148588	1094	0	165500	119	90507
5148587	1094	0	164600	119	90507
5148586	1094	0	163700	119	90507
5148585	1094	0	162800	119	90507
5148584	1094	0	161900	119	90507
5148583	1094	0	161000	119	90507
5148582	1094	0	160100	119	90507
5148581	1094	0	155200	119	90507
5148580	1094	0	154200	119	90507
5148579	1094	0	153200	119	90507
5148578	1094	0	152200	119	90507
5148577	1094	0	151200	119	90507
5148576	1094	0	150200	119	90507
5148575	1094	0	145200	119	90507
5152012	1105	3	284900	238	90559
5152005	1105	3	281900	238	90559
5152004	1105	3	274900	238	90559
5152014	1105	3	271900	238	90559
5152003	1105	3	264900	238	90559
5152002	1105	3	261900	238	90559
5152016	1105	3	254900	238	90559
5152001	1105	3	251900	238	90559
5152017	1105	3	244900	238	90559
5151993	1103	3	284800	238	90546
5151992	1103	3	274800	238	90546
5151991	1103	3	271800	238	90546
5151997	1103	3	264800	238	90546
5151990	1103	3	261800	238	90546
5151989	1103	3	254800	238	90546
5151999	1103	3	251800	238	90546
5151994	1103	3	252200	238	90547
5152018	1102	3	244200	119	90552
5151995	1102	3	281800	119	90542
5151988	1105	3	282500	238	90549
5151996	1105	3	275500	238	90549
5151987	1105	3	272500	238	90549
5151986	1105	3	265500	238	90549
5151998	1105	3	262500	238	90549
5151985	1105	3	255500	238	90549
5151984	1105	3	252500	238	90549
5152000	1105	3	245500	238	90549
5152011	1103	3	283200	238	90555
5152010	1103	3	280200	238	90555
5152013	1103	3	273200	238	90555
5152009	1103	3	270200	238	90555
5152008	1103	3	263200	238	90555
5152015	1103	3	260200	238	90555
5152007	1103	3	253200	238	90555
5152006	1103	3	250200	238	90555
5153860	1196	0	242100	238	90566
5153859	1196	0	240100	238	90566
5153858	1196	0	234100	238	90566
5153857	1196	0	232100	238	90566
5153856	1196	0	230100	238	90566
5153855	1196	0	224100	238	90566
5153854	1196	0	222200	238	90566
5153853	1196	0	220400	238	90566
5153814	1196	0	142100	238	90566
5153813	1196	0	141100	238	90566
5153812	1196	0	140100	238	90566
5153811	1196	0	135100	238	90566
5153810	1196	0	134100	238	90566
5153809	1196	0	133100	238	90566
5153808	1196	0	132100	238	90566
5153807	1196	0	131100	238	90566
5153806	1196	0	130100	238	90566
5153805	1196	0	125100	238	90566
5153804	1196	0	124100	238	90566
5153803	1196	0	123100	238	90566
5153802	1196	0	122100	238	90566
5153801	1196	0	121100	238	90566
5153800	1196	0	120100	238	90566
5153799	1196	0	115100	238	90566
5153798	1196	0	114100	238	90566
5153797	1196	0	113100	238	90566
5153796	1196	0	112100	238	90566
5153795	1196	0	111100	238	90566
5153794	1196	0	110100	238	90566
5153793	1196	0	105100	238	90566
5153792	1196	0	104100	238	90566
5153876	1196	0	103500	238	90566
5153852	1196	0	214600	238	90566
5153851	1196	0	212900	238	90566
5153850	1196	0	211300	238	90566
5153849	1196	0	205700	238	90566
5153848	1196	0	204200	238	90566
5153847	1196	0	202700	238	90566
5153846	1196	0	201000	238	90566
5153845	1196	0	195500	238	90566
5153844	1196	0	194000	238	90566
5153843	1196	0	192500	238	90566
5153842	1196	0	191200	238	90566
5153841	1196	0	190000	238	90566
5153840	1196	0	184600	238	90566
5153922	1196	0	183400	238	90566
5153839	1196	0	182200	238	90566
5153838	1196	0	181100	238	90566
5153837	1196	0	180200	238	90566
5153836	1196	0	175300	238	90566
5153835	1196	0	174400	238	90566
5153920	1196	0	173500	238	90566
5153834	1196	0	172500	238	90566
5153833	1196	0	171700	238	90566
5153831	1196	0	170800	238	90566
5153830	1196	0	165900	238	90566
5153829	1196	0	164900	238	90566
5153828	1196	0	164100	238	90566
5153827	1196	0	163200	238	90566
5153919	1196	0	162200	238	90566
5153826	1196	0	161300	238	90566
5153825	1196	0	160400	238	90566
5153824	1196	0	155500	238	90566
5153823	1196	0	154700	238	90566
5153822	1196	0	153800	238	90566
5153821	1196	0	152900	238	90566
5153820	1196	0	151900	238	90566
5153819	1196	0	150900	238	90566
5153818	1196	0	150000	238	90566
5153817	1196	0	145100	238	90566
5153816	1196	0	144100	238	90566
5153815	1196	0	143100	238	90566
5153887	1196	0	60600	238	90571
5153886	1196	0	53600	238	90571
5153890	1196	0	43600	238	90571
5153885	1196	0	43100	238	90571
5153791	1196	0	103100	238	90566
5153790	1196	0	102100	238	90566
5153789	1196	0	101100	238	90566
5153788	1196	0	100100	238	90566
5153787	1196	0	95100	238	90566
5153786	1196	0	94100	238	90566
5153785	1196	0	93100	238	90566
5153784	1196	0	92100	238	90566
5153783	1196	0	91200	238	90566
5153782	1196	0	90300	238	90566
5153781	1196	0	85400	238	90566
5153780	1196	0	84500	238	90566
5153779	1196	0	83600	238	90566
5153778	1196	0	82700	238	90566
5153777	1196	0	81800	238	90566
5153776	1196	0	80900	238	90566
5153775	1196	0	75900	238	90566
5153774	1196	0	75100	238	90566
5153773	1196	0	74200	238	90566
5153772	1196	0	73300	238	90566
5153771	1196	0	72400	238	90566
5153770	1196	0	71500	238	90566
5153769	1196	0	70600	238	90566
5153768	1196	0	65700	238	90566
5153767	1196	0	64800	238	90566
5153766	1196	0	63900	238	90566
5153765	1196	0	62900	238	90566
5153764	1196	0	61800	238	90566
5153763	1196	0	60600	238	90566
5153762	1196	0	55200	238	90566
5153761	1196	0	53800	238	90566
5153760	1196	0	52300	238	90566
5153759	1196	0	50800	238	90566
5153758	1196	0	45100	238	90566
5153757	1196	0	43200	238	90566
5153917	1196	0	101100	238	90567
5153911	1196	0	100300	238	90567
5153905	1196	0	94900	238	90567
5153756	1196	0	44800	238	90567
5153880	1196	0	253600	238	90568
5153877	1196	0	252200	238	90568
5153879	1196	0	251600	238	90568
5153878	1196	0	245600	238	90568
5153930	1196	0	214400	238	90568
5153929	1196	0	200700	238	90568
5153899	1196	0	195200	238	90568
5153926	1196	0	192400	238	90568
5153927	1196	0	191200	238	90568
5153928	1196	0	185900	238	90568
5153896	1196	0	102400	238	90568
5153867	1196	0	71100	238	90570
5153883	1196	0	64900	238	90570
5153866	1196	0	63600	238	90570
5153882	1196	0	62000	238	90570
5153881	1196	0	55400	238	90570
5153865	1196	0	54700	238	90570
5153864	1196	0	53200	238	90570
5153863	1196	0	51700	238	90570
5153862	1196	0	50200	238	90570
5153861	1196	0	44400	238	90570
5153884	1196	0	43400	238	90570
5153875	1196	0	252500	238	90576
5153874	1196	0	250500	238	90576
5153873	1196	0	244500	238	90576
5153872	1196	0	242500	238	90576
5153871	1196	0	222400	238	90576
5153869	1196	0	202900	238	90576
5153870	1196	0	194200	238	90576
5153918	1196	0	191400	238	90576
5153868	1196	0	184800	238	90576
5153652	1198	0	244300	238	90577
5153651	1198	0	242300	238	90577
5153611	1198	0	162200	238	90577
5153610	1198	0	161400	238	90577
5153609	1198	0	160600	238	90577
5153608	1198	0	155900	238	90577
5153607	1198	0	155100	238	90577
5153606	1198	0	154300	238	90577
5153605	1198	0	153400	238	90577
5153604	1198	0	152400	238	90577
5153603	1198	0	151400	238	90577
5153602	1198	0	150400	238	90577
5153601	1198	0	145400	238	90577
5153600	1198	0	144400	238	90577
5153599	1198	0	143400	238	90577
5153598	1198	0	142400	238	90577
5153597	1198	0	141400	238	90577
5153596	1198	0	140400	238	90577
5153595	1198	0	135400	238	90577
5153594	1198	0	134400	238	90577
5153593	1198	0	133400	238	90577
5153592	1198	0	132400	238	90577
5153591	1198	0	131400	238	90577
5153590	1198	0	130400	238	90577
5153589	1198	0	125400	238	90577
5153588	1198	0	124400	238	90577
5153548	1198	0	61800	238	90577
5153547	1198	0	60200	238	90577
5153888	1198	0	55500	238	90577
5153546	1198	0	54600	238	90577
5153545	1198	0	52800	238	90577
5153544	1198	0	51000	238	90577
5153543	1198	0	45000	238	90577
5153650	1198	0	240300	238	90577
5153649	1198	0	234300	238	90577
5153648	1198	0	232300	238	90577
5153647	1198	0	230300	238	90577
5153646	1198	0	224300	238	90577
5153645	1198	0	222300	238	90577
5153644	1198	0	220300	238	90577
5153643	1198	0	214500	238	90577
5153642	1198	0	212800	238	90577
5153641	1198	0	211100	238	90577
5153640	1198	0	205600	238	90577
5153639	1198	0	204100	238	90577
5153638	1198	0	202600	238	90577
5153637	1198	0	201200	238	90577
5153636	1198	0	195800	238	90577
5153635	1198	0	194400	238	90577
5153634	1198	0	193100	238	90577
5153633	1198	0	192000	238	90577
5153632	1198	0	190900	238	90577
5153631	1198	0	190000	238	90577
5153630	1198	0	185100	238	90577
5153629	1198	0	184400	238	90577
5153628	1198	0	183600	238	90577
5153627	1198	0	182900	238	90577
5153626	1198	0	182100	238	90577
5153625	1198	0	181300	238	90577
5153624	1198	0	180600	238	90577
5153832	1198	0	175900	238	90577
5153623	1198	0	175100	238	90577
5153622	1198	0	174300	238	90577
5153621	1198	0	173600	238	90577
5153620	1198	0	172900	238	90577
5153619	1198	0	172100	238	90577
5153618	1198	0	171400	238	90577
5153617	1198	0	170600	238	90577
5153616	1198	0	165900	238	90577
5153615	1198	0	165100	238	90577
5153614	1198	0	164400	238	90577
5153613	1198	0	163600	238	90577
5153612	1198	0	162900	238	90577
5153587	1198	0	123400	238	90577
5153586	1198	0	122400	238	90577
5153585	1198	0	121400	238	90577
5153584	1198	0	120400	238	90577
5153583	1198	0	115400	238	90577
5153582	1198	0	114400	238	90577
5153581	1198	0	113400	238	90577
5153580	1198	0	112400	238	90577
5153579	1198	0	111400	238	90577
5153578	1198	0	110400	238	90577
5153577	1198	0	105400	238	90577
5153576	1198	0	104400	238	90577
5153575	1198	0	103400	238	90577
5153574	1198	0	102400	238	90577
5153573	1198	0	101400	238	90577
5153572	1198	0	100400	238	90577
5153571	1198	0	95400	238	90577
5153570	1198	0	94400	238	90577
5153569	1198	0	93500	238	90577
5153568	1198	0	92600	238	90577
5153567	1198	0	91800	238	90577
5153566	1198	0	91000	238	90577
5153565	1198	0	90100	238	90577
5153564	1198	0	85400	238	90577
5153563	1198	0	84600	238	90577
5153562	1198	0	83800	238	90577
5153561	1198	0	83000	238	90577
5153560	1198	0	82100	238	90577
5153559	1198	0	81400	238	90577
5153558	1198	0	80600	238	90577
5153557	1198	0	75800	238	90577
5153556	1198	0	75000	238	90577
5153555	1198	0	74300	238	90577
5153554	1198	0	73400	238	90577
5153553	1198	0	72300	238	90577
5153552	1198	0	71200	238	90577
5153551	1198	0	65900	238	90577
5153550	1198	0	64600	238	90577
5153549	1198	0	63200	238	90577
5153889	1198	0	62500	238	90577
5153898	1198	0	145900	238	90578
5153897	1198	0	142900	238	90578
5153925	1198	0	72300	238	90578
5153924	1198	0	71200	238	90578
5153895	1198	0	62800	238	90578
5153923	1198	0	51900	238	90578
5153894	1198	0	45300	238	90578
5153893	1198	0	43700	238	90578
5153892	1198	0	42200	238	90578
5153738	1199	0	194600	238	90579
5153737	1199	0	193400	238	90579
5153736	1199	0	192200	238	90579
5153735	1199	0	191000	238	90579
5153734	1199	0	185800	238	90579
5153733	1199	0	184700	238	90579
5153921	1199	0	183800	238	90579
5153732	1199	0	183000	238	90579
5153731	1199	0	182000	238	90579
5153730	1199	0	181100	238	90579
5153729	1199	0	180200	238	90579
5153728	1199	0	175300	238	90579
5153727	1199	0	174500	238	90579
5153726	1199	0	173500	238	90579
5153725	1199	0	172600	238	90579
5153724	1199	0	171800	238	90579
5153723	1199	0	170900	238	90579
5153722	1199	0	170000	238	90579
5153721	1199	0	165000	238	90579
5153720	1199	0	164100	238	90579
5153719	1199	0	163200	238	90579
5153718	1199	0	162300	238	90579
5153717	1199	0	161500	238	90579
5153716	1199	0	160500	238	90579
5153675	1199	0	92100	238	90579
5153674	1199	0	91200	238	90579
5153673	1199	0	90300	238	90579
5153672	1199	0	85300	238	90579
5153671	1199	0	84500	238	90579
5153670	1199	0	83600	238	90579
5153669	1199	0	82700	238	90579
5153668	1199	0	81800	238	90579
5153667	1199	0	80900	238	90579
5153666	1199	0	80000	238	90579
5153665	1199	0	75100	238	90579
5153664	1199	0	74200	238	90579
5153663	1199	0	73300	238	90579
5153662	1199	0	72200	238	90579
5153661	1199	0	71000	238	90579
5153660	1199	0	65700	238	90579
5153659	1199	0	64400	238	90579
5153658	1199	0	63000	238	90579
5153657	1199	0	61500	238	90579
5153656	1199	0	55800	238	90579
5153655	1199	0	54000	238	90579
5153654	1199	0	52000	238	90579
5153891	1199	0	45500	238	90579
5153755	1199	0	245800	238	90579
5153754	1199	0	243800	238	90579
5153753	1199	0	241800	238	90579
5153752	1199	0	235800	238	90579
5153751	1199	0	233800	238	90579
5153750	1199	0	231800	238	90579
5153749	1199	0	225800	238	90579
5153748	1199	0	223800	238	90579
5153747	1199	0	221800	238	90579
5153746	1199	0	215800	238	90579
5153745	1199	0	213800	238	90579
5153744	1199	0	211900	238	90579
5153743	1199	0	210100	238	90579
5153742	1199	0	204400	238	90579
5153741	1199	0	202900	238	90579
5153740	1199	0	201400	238	90579
5153739	1199	0	195900	238	90579
5153715	1199	0	155600	238	90579
5153714	1199	0	154700	238	90579
5153713	1199	0	153700	238	90579
5153712	1199	0	152700	238	90579
5153711	1199	0	151700	238	90579
5153710	1199	0	150700	238	90579
5153709	1199	0	145700	238	90579
5153708	1199	0	144700	238	90579
5153707	1199	0	143700	238	90579
5153706	1199	0	142700	238	90579
5153705	1199	0	141700	238	90579
5153704	1199	0	140700	238	90579
5153703	1199	0	135700	238	90579
5153702	1199	0	134700	238	90579
5153701	1199	0	133700	238	90579
5153700	1199	0	132700	238	90579
5153699	1199	0	131700	238	90579
5153698	1199	0	130700	238	90579
5153697	1199	0	125700	238	90579
5153696	1199	0	124700	238	90579
5153695	1199	0	123700	238	90579
5153694	1199	0	122700	238	90579
5153693	1199	0	121700	238	90579
5153692	1199	0	120700	238	90579
5153691	1199	0	115700	238	90579
5153690	1199	0	114700	238	90579
5153689	1199	0	113700	238	90579
5153688	1199	0	112700	238	90579
5153687	1199	0	111700	238	90579
5153686	1199	0	110700	238	90579
5153685	1199	0	105700	238	90579
5153684	1199	0	104700	238	90579
5153683	1199	0	103700	238	90579
5153682	1199	0	102700	238	90579
5153681	1199	0	101700	238	90579
5153680	1199	0	100700	238	90579
5153679	1199	0	95700	238	90579
5153678	1199	0	94800	238	90579
5153677	1199	0	93900	238	90579
5153676	1199	0	93000	238	90579
5153916	1197	0	94200	119	90586
5153910	1197	0	93300	119	90586
5153904	1197	0	92000	119	90586
5153915	1197	0	91300	119	90586
5153909	1197	0	90400	119	90586
5153903	1197	0	85200	119	90586
5153914	1197	0	84400	119	90586
5153908	1197	0	83500	119	90586
5153902	1197	0	82400	119	90586
5153913	1197	0	81600	119	90586
5153907	1197	0	80700	119	90586
5153901	1197	0	75700	119	90586
5153912	1197	0	74800	119	90586
5153906	1197	0	73900	119	90586
5153900	1197	0	72900	119	90586
5154241	1196	0	221700	238	90588
5154240	1196	0	215900	238	90588
5154239	1196	0	214100	238	90588
5154238	1196	0	212200	238	90588
5154237	1196	0	210600	238	90588
5154236	1196	0	205000	238	90588
5154235	1196	0	203500	238	90588
5154234	1196	0	202000	238	90588
5154233	1196	0	200500	238	90588
5154232	1196	0	195000	238	90588
5154231	1196	0	193500	238	90588
5154230	1196	0	192000	238	90588
5154229	1196	0	190700	238	90588
5154228	1196	0	185500	238	90588
5154227	1196	0	184200	238	90588
5154304	1196	0	183000	238	90588
5154226	1196	0	181800	238	90588
5154225	1196	0	180700	238	90588
5154224	1196	0	175600	238	90588
5154223	1196	0	174700	238	90588
5154222	1196	0	173800	238	90588
5154302	1196	0	172900	238	90588
5154221	1196	0	171900	238	90588
5154220	1196	0	171100	238	90588
5154180	1196	0	103400	238	90588
5154179	1196	0	102400	238	90588
5154178	1196	0	101400	238	90588
5154177	1196	0	100400	238	90588
5154176	1196	0	95400	238	90588
5154175	1196	0	94400	238	90588
5154174	1196	0	93400	238	90588
5154173	1196	0	92400	238	90588
5154172	1196	0	91400	238	90588
5154171	1196	0	90500	238	90588
5154170	1196	0	85600	238	90588
5154169	1196	0	84800	238	90588
5154168	1196	0	83900	238	90588
5154167	1196	0	83000	238	90588
5154166	1196	0	82100	238	90588
5154165	1196	0	81200	238	90588
5154164	1196	0	80300	238	90588
5154163	1196	0	75300	238	90588
5154162	1196	0	74500	238	90588
5154161	1196	0	73600	238	90588
5154160	1196	0	72700	238	90588
5154159	1196	0	71800	238	90588
5154158	1196	0	70900	238	90588
5154157	1196	0	70000	238	90588
5154247	1196	0	241600	238	90588
5154246	1196	0	235600	238	90588
5154245	1196	0	233600	238	90588
5154244	1196	0	231600	238	90588
5154243	1196	0	225600	238	90588
5154242	1196	0	223600	238	90588
5154276	1196	0	43600	238	90590
5154266	1196	0	40800	238	90590
5154275	1196	0	40500	238	90590
5154252	1196	0	250100	238	90591
5154272	1196	0	245100	238	90591
5154251	1196	0	244100	238	90591
5154271	1196	0	241100	238	90591
5154270	1196	0	231400	238	90591
5154269	1196	0	221700	238	90591
5154250	1196	0	220900	238	90591
5154268	1196	0	210100	238	90591
5154267	1196	0	203800	238	90591
5154274	1196	0	201400	238	90591
5154249	1196	0	192900	238	90591
5154219	1196	0	170200	238	90588
5154218	1196	0	165300	238	90588
5154217	1196	0	164300	238	90588
5154216	1196	0	163500	238	90588
5154215	1196	0	162600	238	90588
5154301	1196	0	161600	238	90588
5154214	1196	0	160600	238	90588
5154213	1196	0	155700	238	90588
5154212	1196	0	154800	238	90588
5154211	1196	0	154000	238	90588
5154210	1196	0	153100	238	90588
5154209	1196	0	152200	238	90588
5154208	1196	0	151200	238	90588
5154207	1196	0	150200	238	90588
5154206	1196	0	145300	238	90588
5154205	1196	0	144300	238	90588
5154204	1196	0	143300	238	90588
5154203	1196	0	142300	238	90588
5154202	1196	0	141300	238	90588
5154201	1196	0	140300	238	90588
5154200	1196	0	135300	238	90588
5154199	1196	0	134300	238	90588
5154198	1196	0	133300	238	90588
5154197	1196	0	132300	238	90588
5154196	1196	0	131300	238	90588
5154195	1196	0	130300	238	90588
5154194	1196	0	125300	238	90588
5154193	1196	0	124300	238	90588
5154192	1196	0	123300	238	90588
5154191	1196	0	122300	238	90588
5154190	1196	0	121300	238	90588
5154189	1196	0	120300	238	90588
5154188	1196	0	115300	238	90588
5154187	1196	0	114400	238	90588
5154186	1196	0	113400	238	90588
5154185	1196	0	112400	238	90588
5154184	1196	0	111400	238	90588
5154183	1196	0	110400	238	90588
5154182	1196	0	105400	238	90588
5154181	1196	0	104400	238	90588
5154257	1196	0	51100	238	90601
5154256	1196	0	45700	238	90601
5154255	1196	0	44200	238	90601
5154254	1196	0	42500	238	90601
5154253	1196	0	40600	238	90601
5154156	1196	0	65100	238	90588
5154155	1196	0	64200	238	90588
5154154	1196	0	63200	238	90588
5154153	1196	0	62200	238	90588
5154152	1196	0	61200	238	90588
5154151	1196	0	60000	238	90588
5154150	1196	0	54800	238	90588
5154149	1196	0	53400	238	90588
5154148	1196	0	51900	238	90588
5154147	1196	0	50400	238	90588
5154146	1196	0	44700	238	90588
5154145	1196	0	42800	238	90588
5154294	1196	0	70400	238	90589
5154288	1196	0	65500	238	90589
5154282	1196	0	64500	238	90589
5154281	1196	0	143700	238	90590
5154280	1196	0	140700	238	90590
5154305	1196	0	50200	238	90590
5154248	1196	0	184800	238	90591
5154273	1196	0	250700	238	90594
5154317	1196	0	232800	238	90594
5154314	1196	0	205900	238	90594
5154265	1196	0	242100	238	90596
5154144	1196	0	42500	238	90597
5154300	1196	0	72100	238	90601
5154261	1196	0	64600	238	90601
5154260	1196	0	63300	238	90601
5154259	1196	0	60000	238	90601
5154258	1196	0	53000	238	90601
5154021	1198	0	183800	238	90602
5154020	1198	0	182700	238	90602
5154019	1198	0	181800	238	90602
5154018	1198	0	180900	238	90602
5154017	1198	0	180200	238	90602
5154016	1198	0	175400	238	90602
5154015	1198	0	174700	238	90602
5154014	1198	0	173900	238	90602
5154013	1198	0	173100	238	90602
5154012	1198	0	172400	238	90602
5154011	1198	0	171700	238	90602
5154010	1198	0	170900	238	90602
5154009	1198	0	170100	238	90602
5154008	1198	0	165400	238	90602
5154007	1198	0	164700	238	90602
5154006	1198	0	163900	238	90602
5154005	1198	0	163200	238	90602
5154004	1198	0	162400	238	90602
5154003	1198	0	161700	238	90602
5154002	1198	0	160900	238	90602
5154001	1198	0	160200	238	90602
5154000	1198	0	155400	238	90602
5153999	1198	0	154700	238	90602
5153998	1198	0	154000	238	90602
5153957	1198	0	90200	238	90602
5153956	1198	0	85300	238	90602
5153955	1198	0	84400	238	90602
5153954	1198	0	83600	238	90602
5153953	1198	0	82800	238	90602
5153952	1198	0	81900	238	90602
5153951	1198	0	81200	238	90602
5153950	1198	0	80400	238	90602
5153949	1198	0	75600	238	90602
5153948	1198	0	74800	238	90602
5153947	1198	0	73900	238	90602
5153946	1198	0	73200	238	90602
5153945	1198	0	72400	238	90602
5153944	1198	0	71600	238	90602
5153943	1198	0	70800	238	90602
5153942	1198	0	70100	238	90602
5153941	1198	0	65200	238	90602
5153940	1198	0	64100	238	90602
5153939	1198	0	63000	238	90602
5153938	1198	0	61800	238	90602
5153937	1198	0	60500	238	90602
5153936	1198	0	55100	238	90602
5153935	1198	0	53700	238	90602
5153934	1198	0	52100	238	90602
5154041	1198	0	242600	238	90602
5154040	1198	0	240600	238	90602
5154039	1198	0	234600	238	90602
5154038	1198	0	232600	238	90602
5154037	1198	0	230600	238	90602
5154316	1198	0	225600	238	90602
5154036	1198	0	224600	238	90602
5154035	1198	0	222600	238	90602
5154034	1198	0	220600	238	90602
5154033	1198	0	214600	238	90602
5154032	1198	0	212400	238	90602
5154031	1198	0	210600	238	90602
5154030	1198	0	204900	238	90602
5154029	1198	0	203200	238	90602
5154313	1198	0	202500	238	90602
5154028	1198	0	201700	238	90602
5154027	1198	0	200200	238	90602
5154026	1198	0	194700	238	90602
5154025	1198	0	193100	238	90602
5154024	1198	0	191700	238	90602
5154023	1198	0	190300	238	90602
5154022	1198	0	184900	238	90602
5153997	1198	0	153200	238	90602
5153996	1198	0	152400	238	90602
5153995	1198	0	151700	238	90602
5153994	1198	0	150900	238	90602
5153993	1198	0	150100	238	90602
5153992	1198	0	145200	238	90602
5153991	1198	0	144200	238	90602
5153990	1198	0	143200	238	90602
5153989	1198	0	142200	238	90602
5153988	1198	0	141200	238	90602
5153987	1198	0	140200	238	90602
5153986	1198	0	135200	238	90602
5153985	1198	0	134200	238	90602
5153984	1198	0	133200	238	90602
5153983	1198	0	132200	238	90602
5153982	1198	0	131200	238	90602
5153981	1198	0	130200	238	90602
5153980	1198	0	125200	238	90602
5153979	1198	0	124200	238	90602
5153978	1198	0	123200	238	90602
5153977	1198	0	122200	238	90602
5153976	1198	0	121200	238	90602
5153975	1198	0	120200	238	90602
5153974	1198	0	115200	238	90602
5153973	1198	0	114200	238	90602
5153972	1198	0	113200	238	90602
5153971	1198	0	112200	238	90602
5153970	1198	0	111200	238	90602
5153969	1198	0	110200	238	90602
5153968	1198	0	105200	238	90602
5153967	1198	0	104200	238	90602
5153966	1198	0	103200	238	90602
5153965	1198	0	102200	238	90602
5153964	1198	0	101200	238	90602
5153963	1198	0	100200	238	90602
5153962	1198	0	95200	238	90602
5153961	1198	0	94200	238	90602
5153960	1198	0	93200	238	90602
5153959	1198	0	92200	238	90602
5153958	1198	0	91200	238	90602
5153933	1198	0	50500	238	90602
5153932	1198	0	44700	238	90602
5154264	1198	0	252000	238	90603
5154263	1198	0	250000	238	90603
5154262	1198	0	244000	238	90603
5154315	1198	0	212800	238	90603
5154312	1198	0	195100	238	90603
5154311	1198	0	193400	238	90603
5154310	1198	0	190600	238	90603
5154309	1198	0	185400	238	90603
5154308	1198	0	184100	238	90603
5154279	1198	0	100600	238	90603
5154143	1199	0	241300	238	90605
5154142	1199	0	235300	238	90605
5154141	1199	0	233300	238	90605
5154140	1199	0	231300	238	90605
5154139	1199	0	225300	238	90605
5154138	1199	0	223300	238	90605
5154137	1199	0	221300	238	90605
5154136	1199	0	215300	238	90605
5154135	1199	0	213300	238	90605
5154134	1199	0	211200	238	90605
5154133	1199	0	205200	238	90605
5154132	1199	0	203300	238	90605
5154131	1199	0	201500	238	90605
5154130	1199	0	195800	238	90605
5154129	1199	0	194300	238	90605
5154128	1199	0	192600	238	90605
5154127	1199	0	191100	238	90605
5154126	1199	0	185800	238	90605
5154125	1199	0	184400	238	90605
5154124	1199	0	183200	238	90605
5154123	1199	0	182000	238	90605
5154122	1199	0	180800	238	90605
